anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
28055,Yuki no Yoru no Yume,雪の夜の夢,Dream of a Snowy Night,"A young girl wanders outside on a snowy night, trying to find a place to stay.",Movie,1.0,Finished Airing,1947-01-01,,Unknown,Unknown,Unknown,Music,Drama,Unknown,Unknown,8.0,G - All Ages,5.291,225.0,117512.0,14126,474,0
43203,Huangdi Meng,皇帝梦,Unknown,Unknown,Movie,1.0,Finished Airing,1947-01-01,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Kids,,G - All Ages,,,185482.0,20076,50,0
29895,Muku no Ki no Hanashi,ムクの木の話,Unknown,Unknown,Movie,1.0,Finished Airing,1947-09-25,,Unknown,Unknown,Unknown,Original,Unknown,Unknown,Kids,20.0,G - All Ages,5.441,159.0,113112.0,14819,394,2
5662,Suteneko Tora-chan,すて猫トラちゃん,Unknown,A family of cats find a homeless kitten and take him in to their home.  But one of the siblings becomes jealous about the attention the new cat gets from her mother and runs away from home.  The new member of the family goes looking for her.  Can he bring her back home safely and get her to accept him as part of the family?,Movie,1.0,Finished Airing,1947-09-25,,The National Film Center Japan,Unknown,Unknown,Original,Unknown,Music,Unknown,20.0,G - All Ages,5.691,778.0,103992.0,10902,1479,1
6846,Kuma ni Kuwarenu Otoko,熊に喰われぬ男,The Bear Dodger,"Morality tale, musical, involving two boys who find themselves being pursued by bears in the forest.  Short film from 1948.",Movie,1.0,Finished Airing,1948-01-01,,Unknown,Unknown,Unknown,Original,Adventure,Music,Unknown,9.0,G - All Ages,5.011,363.0,123702.0,12972,705,0
24363,Kitsune to Circus,きつねとサーカス,The Big Top Crime,"A fox steal the world's most valuable diamond and buries it under a tree, believing it to be well-hidden. The next day, a circus arrives and sets up its tent next to the tree, its animals unwittingly digging up the diamond they believe to be just a worthless rock. They soon lose the diamond inside the circus and the desperate fox attempts to retrieve the stolen diamond before the other animals realise what they have.

(Source: AniDB)",Movie,1.0,Finished Airing,1948-01-01,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Kids,9.0,G - All Ages,5.151,197.0,121202.0,14679,407,1
43340,Wengzhong  Zhuobie,瓮中捉鱉,Unknown,Unknown,Movie,1.0,Finished Airing,1948-01-01,,Unknown,Unknown,Unknown,Other,Unknown,Unknown,Unknown,7.0,G - All Ages,,,159582.0,19718,60,0
30457,Kachikachi Yama no Shouboutai,カチカチ山の消防隊,Unknown,"A 7-minute short film (monochrome) produced by Japanese cartoon film company under the request of the Fire Defense Agency to educate children on the importance of fire fighting. Original work is Eiichi Kosaita, a fire history historian. Director / artist is in charge of Toshiharu Obata, a veteran who was also involved in the feature animation ""Momotaro Sea God Soldier"" during the war. Raccoon Tanuki, the main character, organizes a fire brigade with fellow animals. A story such as the boldly headed towards the forest fire that eventually occurred (the fire is anthropomorphized).

(Source: Allcinema.net)",Movie,1.0,Finished Airing,1948-02-01,,Unknown,Unknown,Unknown,Music,Comedy,Unknown,Unknown,9.0,G - All Ages,,,188902.0,14837,393,1
12603,Tora-chan to Hanayome,トラちゃんと花嫁,Little Tiger and Bride,"Tora-chan and Miike and playing while their big sister prepares for her wedding. Just then a letter arrives; it's from Grandfather, who writes that he won't allow the wedding as long as he lives! Bride and groom rush to the church to get married before the old cat can stop them, but his boat has just arrived! Can Tora-chan and Miike keep him distracted long enough for their sister's happy day to go uninterrupted? ",Movie,1.0,Finished Airing,1948-02-01,,Unknown,Unknown,Unknown,Original,Drama,Unknown,Unknown,17.0,G - All Ages,5.551,590.0,109542.0,11485,1174,2
23633,Poppoya-san: Nonki Ekichou,ポッポやさん のんき駅長,Unknown,A commissioned movie by the Japanese National Railways for new-hires. It shows how a carefree station master almost causes an accident between two strains.,Movie,1.0,Finished Airing,1948-10-01,,Unknown,Unknown,Unknown,Original,Unknown,Unknown,Kids,18.0,G - All Ages,,,143582.0,16347,274,0
